"match id","series id","end time","duration (s)","mode","map","team","player","win?","score","kills","deaths","+/-","k/d","kills per 10min","deaths per 10min","assists","headshots","suicides","team kills","hits","shots","accuracy (%)","fave weapon","fave division","fave training","fave scorestreaks","hill time (s)","hill captures","hill defends","snd rounds","snd firstbloods","snd firstdeaths","bomb pickups","bomb plants","bomb defuses","bomb sneak defuses","ctf captures","ctf returns","ctf pickups","ctf defends","ctf kill carriers","scorestreaks earned","scorestreaks used"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","eUnited","Arcitys","W","250","24","13","+11","1.85","34.5","18.7","7","0","0","0","55","202","27.2%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","65","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","eUnited","Clayster","W","250","23","13","+10","1.77","33.1","18.7","11","1","0","0","79","310","25.5%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","eUnited","Prestinni","W","250","21","16","+5","1.31","30.2","23.0","8","0","0","0","75","345","21.7%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Flamethrower","68","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","eUnited","Silly","W","250","15","10","+5","1.50","21.6","14.4","9","0","0","0","62","255","24.3%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","123","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","Evil Geniuses","Aches","L","41","9","20","-11","0.45","12.9","28.8","5","0","0","1","39","185","21.1%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","Evil Geniuses","Apathy","L","41","13","22","-9","0.59","18.7","31.7","6","0","0","0","53","351","15.1%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Flamethrower","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","Evil Geniuses","Enable","L","41","16","20","-4","0.80","23.0","28.8","5","4","0","0","74","298","24.8%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84948098-de5c-5da6-bc95-7b9e91643a75","pool-D-5","2017-12-08 20:12:08 UTC","417","Hardpoint","Sainte Marie du Mont","Evil Geniuses","Nameless","L","41","14","21","-7","0.67","20.1","30.2","6","1","0","0","67","242","27.7%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Ground Zero","Blazt","L","130","18","26","-8","0.69","19.0","27.5","4","0","0","0","57","248","23.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Flamethrower","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Ground Zero","Fero","L","130","22","26","-4","0.85","23.3","27.5","11","2","0","2","70","242","28.9%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","91","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Ground Zero","Parasite","L","130","23","25","-2","0.92","24.3","26.5","7","1","0","0","64","275","23.3%","FG 42","?","?","Fighter Pilot, Glide Bomb, Flamethrower","24","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Ground Zero","Study","L","130","20","27","-7","0.74","21.2","28.6","15","2","0","0","102","432","23.6%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Team Vitality","Malls","W","250","30","20","+10","1.50","31.7","21.2","9","1","0","0","110","397","27.7%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Team Vitality","Riskin","W","250","25","20","+5","1.25","26.5","21.2","7","2","0","0","109","342","31.9%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Team Vitality","Wailers","W","250","29","23","+6","1.26","30.7","24.3","7","2","0","0","77","296","26.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","51","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"4ad674d8-eb95-58b0-99a6-906cb3d77dca","pool-B-4","2017-12-08 20:14:26 UTC","567","Hardpoint","Sainte Marie du Mont","Team Vitality","Zayrox","W","250","20","20","0","1.00","21.2","21.2","14","0","0","1","68","258","26.4%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Epsilon","Dqvee","L","93","24","25","-1","0.96","27.2","28.3","8","0","0","0","85","405","21.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Epsilon","Hawqeh","L","93","20","27","-7","0.74","22.6","30.6","12","1","0","0","107","439","24.4%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Epsilon","Nathan","L","93","22","20","+2","1.10","24.9","22.6","5","4","0","0","69","245","28.2%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","57","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Epsilon","Vortex","L","93","22","24","-2","0.92","24.9","27.2","10","1","0","0","100","453","22.1%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","25","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Luminosity Gaming","JKap","W","250","21","25","-4","0.84","23.8","28.3","16","3","0","0","87","368","23.6%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Luminosity Gaming","John","W","250","20","25","-5","0.80","22.6","28.3","14","1","0","1","125","489","25.6%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Luminosity Gaming","Octane","W","250","29","18","+11","1.61","32.8","20.4","7","0","0","0","72","320","22.5%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","68","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"1a48cd59-55b1-5408-a757-330e1e31d3c2","pool-B-2","2017-12-08 20:15:58 UTC","530","Hardpoint","London Docks","Luminosity Gaming","Slacked","W","250","26","20","+6","1.30","29.4","22.6","6","2","0","0","82","376","21.8%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","47","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Ghost Gaming","Lacefield","L","129","25","24","+1","1.04","28.2","27.1","9","2","0","0","70","304","23.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Flamethrower","49","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Ghost Gaming","LlamaGod","L","129","22","29","-7","0.76","24.8","32.7","11","0","0","0","95","453","21.0%","PPSh-41","?","?","Recon Aircraft, Glide Bomb, Artillery Barrage","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Ghost Gaming","Maux","L","129","32","22","+10","1.45","36.1","24.8","9","3","0","0","101","321","31.5%","FG 42","?","?","Recon Aircraft, Glide Bomb, Artillery Barrage","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Ghost Gaming","SpaceLy","L","129","14","26","-12","0.54","15.8","29.3","8","0","0","0","65","304","21.4%","PPSh-41","?","?","Recon Aircraft, Glide Bomb, Artillery Barrage","81","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Splyce","Bance","W","250","26","24","+2","1.08","29.3","27.1","13","4","0","0","111","377","29.4%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Flamethrower","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Splyce","Jurd","W","250","25","25","0","1.00","28.2","28.2","10","2","0","2","73","316","23.1%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Flamethrower","85","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Splyce","MadCat","W","250","21","23","-2","0.91","23.7","25.9","12","2","0","1","21","317","6.6%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","52","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66500843-e7e4-535b-8678-f30da688a422","pool-D-1","2017-12-08 20:23:30 UTC","532","Hardpoint","Ardennes Forest","Splyce","Tommey","W","250","29","21","+8","1.38","32.7","23.7","9","2","0","0","75","297","25.3%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","80","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Epsilon","Dqvee","L","2","5","7","-2","0.71","7.4","10.3","0","0","0","0","15","78","19.2%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","8","1","2","1","0","0","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Epsilon","Hawqeh","L","2","6","8","-2","0.75","8.8","11.8","0","0","0","0","22","78","28.2%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Epsilon","Nathan","L","2","4","6","-2","0.67","5.9","8.8","1","0","0","0","22","124","17.7%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Epsilon","Vortex","L","2","4","7","-3","0.57","5.9","10.3","1","0","0","0","18","75","24.0%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","8","0","5","3","1","0","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Luminosity Gaming","JKap","W","6","1","6","-5","0.17","1.5","8.8","4","0","0","0","14","65","21.5%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","8","1","1","4","3","0","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Luminosity Gaming","John","W","6","10","4","+6","2.50","14.7","5.9","4","1","0","0","31","103","30.1%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Luminosity Gaming","Octane","W","6","12","4","+8","3.00","17.7","5.9","1","3","0","0","31","118","26.3%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","8","3","0","0","0","1","0","0","0","0","0","0","2","1"
"a6185d12-3133-5a48-aa52-b4407f94bfd8","pool-B-2","2017-12-08 20:29:00 UTC","407","Search & Destroy","Ardennes Forest","Luminosity Gaming","Slacked","W","6","5","5","0","1.00","7.4","7.4","4","0","0","0","30","181","16.6%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","8","0","0","1","1","0","0","0","0","0","0","0","0","0"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","eUnited","Arcitys","W","6","8","6","+2","1.33","7.5","5.6","0","0","0","0","21","80","26.2%","Kar98k","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","1","1","1","1","0","0","0","0","0","0","0","0","0"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","eUnited","Clayster","W","6","2","10","-8","0.20","1.9","9.4","1","0","0","0","11","56","19.6%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","4","0","0","0","0","0","0","0","0","0","0","0"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","eUnited","Prestinni","W","6","10","5","+5","2.00","9.4","4.7","3","0","0","0","39","114","34.2%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","1","0","4","4","0","0","0","0","0","0","0","2","2"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","eUnited","Silly","W","6","7","7","0","1.00","6.6","6.6","1","0","0","0","28","131","21.4%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","1","0","0","1","0","0","0","0","0","0","0","0"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","Evil Geniuses","Aches","L","4","10","8","+2","1.25","9.4","7.5","3","1","0","0","38","143","26.6%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","10","1","0","1","1","0","0","0","0","0","0","0","2","1"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","Evil Geniuses","Apathy","L","4","4","6","-2","0.67","3.7","5.6","1","1","0","0","19","105","18.1%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Flamethrower","0","0","0","10","2","1","5","2","0","0","0","0","0","0","0","0","0"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","Evil Geniuses","Enable","L","4","5","7","-2","0.71","4.7","6.6","2","0","0","0","19","91","20.9%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43ea6117-139d-56f0-9586-1e3772ed1090","pool-D-5","2017-12-08 20:30:01 UTC","641","Search & Destroy","London Docks","Evil Geniuses","Nameless","L","4","9","6","+3","1.50","8.4","5.6","3","1","0","0","33","142","23.2%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","10","3","1","0","0","1","0","0","0","0","0","0","2","2"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Ground Zero","Blazt","W","6","5","4","+1","1.25","9.1","7.3","0","0","0","0","17","61","27.9%","FG 42","?","?","Fighter Pilot, Glide Bomb, Flamethrower","0","0","0","6","2","1","0","0","0","0","0","0","0","0","0","0","0"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Ground Zero","Fero","W","6","9","2","+7","4.50","16.3","3.6","2","0","0","0","25","78","32.1%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","2","2"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Ground Zero","Parasite","W","6","6","2","+4","3.00","10.9","3.6","0","0","0","0","8","19","42.1%","Kar98k","?","?","Fighter Pilot, Glide Bomb, Flamethrower","0","0","0","6","0","1","2","1","0","0","0","0","0","0","0","0","0"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Ground Zero","Study","W","6","4","2","+2","2.00","7.3","3.6","1","1","0","0","14","57","24.6%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","6","0","1","3","1","0","0","0","0","0","0","0","0","0"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Team Vitality","Malls","L","0","1","6","-5","0.17","1.8","10.9","0","0","0","0","6","14","42.9%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Team Vitality","Riskin","L","0","3","6","-3","0.50","5.4","10.9","0","0","0","0","16","49","32.7%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","6","1","0","3","0","0","0","0","0","0","0","0","0","0"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Team Vitality","Wailers","L","0","3","6","-3","0.50","5.4","10.9","0","1","0","0","12","28","42.9%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0"
"b81cda11-e0b7-5019-9dac-24a5a6ad7611","pool-B-4","2017-12-08 20:33:37 UTC","331","Search & Destroy","London Docks","Team Vitality","Zayrox","L","0","3","6","-3","0.50","5.4","10.9","0","1","0","0","14","39","35.9%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Ghost Gaming","Lacefield","L","3","5","7","-2","0.71","5.2","7.2","3","0","0","0","15","60","25.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Flamethrower","0","0","0","9","1","1","0","0","0","0","0","0","0","0","0","0","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Ghost Gaming","LlamaGod","L","3","2","8","-6","0.25","2.1","8.3","2","0","0","0","14","142","9.9%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Ghost Gaming","Maux","L","3","8","7","+1","1.14","8.3","7.2","2","2","0","0","32","119","26.9%","FG 42","?","?","Recon Aircraft, Glide Bomb, Artillery Barrage","0","0","0","9","1","0","1","1","0","0","0","0","0","0","0","1","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Ghost Gaming","SpaceLy","L","3","4","8","-4","0.50","4.1","8.3","0","0","0","0","18","97","18.6%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","9","0","2","4","3","1","0","0","0","0","0","0","0","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Splyce","Bance","W","6","7","4","+3","1.75","7.2","4.1","3","0","0","0","21","70","30.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","9","2","1","0","0","0","0","0","0","0","0","0","0","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Splyce","Jurd","W","6","11","4","+7","2.75","11.4","4.1","2","0","0","0","33","107","30.8%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","9","2","1","5","5","0","0","0","0","0","0","0","2","2"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Splyce","MadCat","W","6","3","4","-1","0.75","3.1","4.1","2","0","0","0","7","25","28.0%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","9","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9505a22e-699d-5d4d-a00c-8b76056d48c1","pool-D-1","2017-12-08 20:43:02 UTC","580","Search & Destroy","Sainte Marie du Mont","Splyce","Tommey","W","6","9","7","+2","1.29","9.3","7.2","3","0","0","0","26","131","19.8%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","eUnited","Arcitys","L","1","24","15","+9","1.60","24.0","15.0","0","2","0","0","81","235","34.5%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","eUnited","Clayster","L","1","13","24","-11","0.54","13.0","24.0","0","1","0","0","64","196","32.7%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","eUnited","Prestinni","L","1","14","19","-5","0.74","14.0","19.0","0","1","0","0","56","216","25.9%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","eUnited","Silly","L","1","11","19","-8","0.58","11.0","19.0","0","2","0","0","45","203","22.2%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","Evil Geniuses","Aches","W","3","18","14","+4","1.29","18.0","14.0","0","0","0","0","61","247","24.7%","FG 42","?","?","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","Evil Geniuses","Apathy","W","3","18","16","+2","1.12","18.0","16.0","0","2","0","0","66","279","23.7%","PPSh-41","?","?","Fighter Pilot, Glide Bomb, Flamethrower","0","0","0","0","0","0","0","0","0","0","2","1","2","1","1","2","2"
"e3073283-9908-55e1-b05a-b83c39ab99e2","pool-D-5","2017-12-08 20:47:30 UTC","599","Capture The Flag","Ardennes Forest","Evil Geniuses","Enable","W","3","23","12","+11","1.92","23.0","12.0","0","3","0","0","79","296","26.7%","FG 42","?","?","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","2","0","3","2","0","0"
