"match id","series id","end time","duration (s)","mode","map","team","player","win?","score","kills","deaths","+/-","k/d","kills per 10min","deaths per 10min","assists","headshots","suicides","team kills","team deaths","kills (stayed alive)","hits","shots","accuracy (%)","num lives","time alive (s)","avg time per life (s)","fave weapon","fave division","fave training","fave scorestreaks","hill time (s)","hill captures","hill defends","snd rounds","snd firstbloods","snd firstdeaths","snd survives","bomb pickups","bomb plants","bomb defuses","bomb sneak defuses","snd 1-kill round","snd 2-kill round","snd 3-kill round","snd 4-kill round","ctf captures","ctf returns","ctf pickups","ctf defends","ctf kill carriers","ctf flag carry time (s)","2-piece","3-piece","4-piece","4-streak","5-streak","6-streak","7-streak","8+-streak","scorestreaks earned","scorestreaks used","scorestreaks deployed","scorestreaks kills","scorestreaks assists"
"c286b1fe-6b29-553d-962d-efc4036d8f3d","champs-losers-4-2","2018-06-17 17:33:31 UTC","529","Search & Destroy","Valkyrie","eUnited","Felony","L","4","6","8","-2","0.75","6.8","9.1","1","0","0","0","0","4","28","143","19.6%","10","319.8","32.0","BAR","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","1","3","2","2","0","0","0","4","1","0","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"c286b1fe-6b29-553d-962d-efc4036d8f3d","champs-losers-4-2","2018-06-17 17:33:31 UTC","529","Search & Destroy","Valkyrie","eUnited","Prestinni","L","4","6","8","-2","0.75","6.8","9.1","0","0","0","0","0","3","27","143","18.9%","10","361.4","36.1","PPSh-41","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","2","1","2","2","1","0","0","6","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c286b1fe-6b29-553d-962d-efc4036d8f3d","champs-losers-4-2","2018-06-17 17:33:31 UTC","529","Search & Destroy","Valkyrie","OpTic Gaming","Crimsix","W","6","13","5","+8","2.60","14.7","5.7","4","1","0","0","0","13","56","181","30.9%","10","399.2","39.9","BAR","","infantry_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","2","1","5","4","1","0","0","1","3","2","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"c286b1fe-6b29-553d-962d-efc4036d8f3d","champs-losers-4-2","2018-06-17 17:33:31 UTC","529","Search & Destroy","Valkyrie","OpTic Gaming","Methodz","W","6","4","6","-2","0.67","4.5","6.8","1","1","0","0","0","2","21","119","17.6%","10","481.7","48.2","BAR","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","1","4","1","0","0","0","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c286b1fe-6b29-553d-962d-efc4036d8f3d","champs-losers-4-2","2018-06-17 17:33:31 UTC","529","Search & Destroy","Valkyrie","OpTic Gaming","Octane","W","6","4","7","-3","0.57","4.5","7.9","3","0","0","0","0","3","15","52","28.8%","10","439.9","44.0","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c286b1fe-6b29-553d-962d-efc4036d8f3d","champs-losers-4-2","2018-06-17 17:33:31 UTC","529","Search & Destroy","Valkyrie","OpTic Gaming","Scump","W","6","10","7","+3","1.43","11.3","7.9","5","0","0","0","0","8","45","167","26.9%","10","420.4","42.0","PPSh-41","","Energetic","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","4","1","3","1","0","0","0","4","3","0","0","0","0","0","0","0","0.0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Mindfreak","Buzzo","W","6","5","3","+2","1.67","6.5","3.9","0","1","0","0","0","5","34","158","21.5%","7","382.1","54.6","STG-44","","infantry_grandmaster","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","7","2","0","4","0","0","0","0","3","1","0","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Mindfreak","Denz","W","6","8","3","+5","2.67","10.3","3.9","0","0","0","0","0","7","19","92","20.7%","7","396.4","56.6","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","7","0","0","4","3","2","0","0","3","1","1","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","3","1","1","1","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Mindfreak","Fighta","W","6","4","3","+1","1.33","5.2","3.9","1","0","0","0","0","4","14","77","18.2%","7","347.4","49.6","STG-44","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","7","0","1","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Mindfreak","Shockz","W","6","7","3","+4","2.33","9.1","3.9","2","0","0","0","0","6","34","162","21.0%","7","401.9","57.4","PPSh-41","","airborne_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","7","3","1","4","1","1","0","0","1","3","0","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
